鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,車位移轉總面積平方公尺,建案名稱,棟及號,解約情形,Year,Month
南區,房地(土地+建物),臺南市南區南華里中華南路二段400巷3弄7號4樓,34.0,住,,,1030508,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0711129,92.42,3,2,1,有,無,1000000,10820,,0.0,0,,RPUNMLTLNHJFFCD78DA,76.07,0.0,10.05,,,,,,,103.0,5.0
南區,房地(土地+建物),臺南市南區賢南街36號,81.0,住,,,1030425,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0760731,167.85,5,2,4,有,無,7360000,43849,,0.0,0,,RPVNMLTLNHJFFCD88DA,162.25,0.0,5.6,,,,,,,103.0,4.0
東區,房地(土地+建物),臺南市東區前鋒路65號5樓,26.56,住,,,1030330,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0770505,110.31,3,2,2,有,無,2180000,19762,,0.0,0,,RPPNMLPJOHJFFCD77DA,85.58,0.0,8.58,,,,,,,103.0,3.0
東區,房地(土地+建物),臺南市東區台南市東區裕豐街185巷12弄4號,77.0,住,,,1030512,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0630815,87.2,2,1,2,有,無,3520000,40367,,0.0,0,,RPWNMLQJOHJFFCD58DA,87.2,0.0,0.0,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區東安路269巷1號,134.24,住,,,1030424,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土構造,1020613,347.87,4,3,5,有,無,37000000,106362,,0.0,0,,RPWNMLPLOHJFFCD68DA,316.56,0.0,31.31,,,,,,,103.0,4.0
永康區,土地,東橋段253地號,120.05,住,,,1030415,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8716800,72610,,0.0,0,每坪以新台幣24萬元計價,RPOOMLSLNHJFFHR37CA,0.0,0.0,0.0,,,,,,,103.0,4.0
楠西區,土地,龜丹段102-7地號,1853.0,,山坡地保育區,農牧用地,1030516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,356,,0.0,0,,RPPNMLNJOHJFFGR66CA,0.0,0.0,0.0,,,,,,,103.0,5.0
南化區,土地,竹頭崎段392-11地號,3893.0,,山坡地保育區,農牧用地,1030520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,308,,0.0,0,,RPPNMLLJOHJFFGR09CA,0.0,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區鹽行里新民街７７巷８弄１１號,110.8,住,,,1030509,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940525,270.04,8,0,8,有,無,10250000,37957,,0.0,0,,RPRPMLNLOHJFFHR37CA,264.72,0.0,5.32,,,,,,,103.0,5.0
永康區,房地(土地+建物)+車位,臺南市永康區網寮里永勝街169巷6號五樓之3,17.12,住,,,1030321,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,132.44,3,2,2,有,有,3700000,27937,坡道平面,0.0,0,,RPSNMLOLOHJFFHR37CA,67.46,0.0,15.26,,,,,,,103.0,3.0
永康區,房地(土地+建物),臺南市永康區文賢街６８巷３６弄７０號,76.0,住,,,1030311,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1030114,178.16,4,2,3,有,無,7800000,43781,,0.0,0,,RPRNMLNLOHJFFHR17CA,146.25,0.0,31.91,,,,,,,103.0,3.0
永康區,房地(土地+建物),臺南市永康區八德街２８５號,80.18,住,,,1030512,土地1建物1車位0,全,四層,透天厝,住商用,見其他登記事項,1000720,189.42,6,2,6,有,無,9700000,51209,,0.0,0,,RPPNMLLLOHJFFHR76CA,166.34,0.0,23.08,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區網寮里永春街３８巷１０號,69.0,住,,,1030509,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821228,204.87,5,2,4,有,無,6800000,33192,,0.0,0,,RPSNMLMKOHJFFHR07CA,161.44,20.72,22.71,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區忠孝路239巷9弄3號,123.76,住,,,1030509,土地3建物2車位0,全,一層,透天厝,住家用,磚造,0570701,47.04,2,2,1,有,無,3274688,69615,,0.0,0,母女間之移轉,RPPNMLKKOHJFFHR56CA,47.04,0.0,0.0,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區成功里中華路２２號九樓之６,11.55,商,,,1030512,土地0建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800812,141.35000000000002,3,2,2,有,有,4500000,31836,,0.0,0,,RPTNMLPJOHJFFHR37CA,94.87,0.0,13.67,,,,,,,103.0,5.0
永康區,房地(土地+建物),臺南市永康區正南五街488號,97.5,住,,,1030514,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820812,222.98,0,0,0,有,無,2580000,11571,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLTLNHJFFHR28CA,206.68,0.0,16.3,,,,,,,103.0,5.0
永康區,房地(土地+建物)+車位,臺南市永康區安康里大橋一街４７號十樓之２,11.36,住,,,1030413,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880824,116.94999999999999,4,1,2,有,有,4050000,34630,坡道機械,0.0,0,,RPTOMLKMNHJFFHR17CA,74.66,0.0,9.97,,,,,,,103.0,4.0
北區,建物,臺南市北區公園路591號之14,0.0,,,,1030502,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831015,208.3,5,2,4,有,有,3300000,15843,,0.0,0,土地為仁愛之家含增建或未登記建物。,RPSPMLSLNHJFFAD48DA,187.94,9.94,10.42,,,,,,,103.0,5.0
安平區,房地(土地+建物)+車位,臺南市安平區文平路476號五樓,18.28,住,,,1030421,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830430,143.84,3,1,1,有,有,2500000,17380,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPXOMLKMNHJFFAD18DA,94.95,0.0,5.92,,,,,,,103.0,4.0
北區,房地(土地+建物),臺南市北區育德二路396號,216.35,住,,,1030429,土地1建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1020517,555.15,6,3,7,有,無,44500000,80159,,0.0,0,含裝潢,RPQPMLNLOHJFFAD87DA,503.26,0.0,51.89,,,,,,,103.0,4.0
安平區,土地,金華段41-63地號,210.0,住,,,1030420,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15600000,74286,,0.0,0,,RPTPMLNLOHJFFAD18DA,0.0,0.0,0.0,,,,,,,103.0,4.0
仁德區,房地(土地+建物),臺南市仁德區仁德里中山路６２８巷２０號,96.85,住,,,1030509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1021202,200.15,5,2,5,有,無,9400000,46965,,0.0,0,,RPVOMLKKOHJFFFR07CA,173.36,0.0,26.79,,,,,,,103.0,5.0
關廟區,土地,忠孝段303-1地號,17.0,住,,,1030520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,5882,,0.0,0,,RPRNMLTJOHJFFFR37CA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,土地,大潭段695地號,25.33,,一般農業區,農牧用地,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,92201,3640,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLNLOHJFFFR47CA,0.0,0.0,0.0,,,,,,,103.0,4.0
歸仁區,土地,大潭段695地號,298.93,,一般農業區,農牧用地,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1088117,3640,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLNLOHJFFFR57CA,0.0,0.0,0.0,,,,,,,103.0,4.0
歸仁區,房地(土地+建物),臺南市歸仁區歸南里民生八街２１巷１弄１７號,77.0,,鄉村區,乙種建築用地,1030324,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710225,82.22,3,1,1,有,無,3200000,38920,,0.0,0,,RPRNMLOJOHJFFFR86CA,74.82,0.0,7.4,,,,,,,103.0,3.0
關廟區,房地(土地+建物),臺南市關廟區山西里文衡路３７６之１號,108.0,住,,,1030502,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960614,166.24,4,2,4,有,無,5700000,34288,,0.0,0,二親等間買賣,RPVNMLOJOHJFFFR27CA,163.36,0.0,3.28,,,,,,,103.0,5.0
龍崎區,土地,崎頂段508-1地號,1000.0,,山坡地保育區,農牧用地,1030526,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,200,,0.0,0,,RPQOMLKMNHJFFFR66CA,0.0,0.0,0.0,,,,,,,103.0,5.0
龍崎區,土地,崎頂段508-1地號,1000.0,,山坡地保育區,農牧用地,1030526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,200,,0.0,0,,RPROMLKMNHJFFFR76CA,0.0,0.0,0.0,,,,,,,103.0,5.0
龍崎區,土地,崎頂段505-2地號,1000.0,,山坡地保育區,農牧用地,1030526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,200,,0.0,0,,RPSOMLKMNHJFFFR86CA,0.0,0.0,0.0,,,,,,,103.0,5.0
龍崎區,土地,崎頂段505-2地號,1000.0,,山坡地保育區,農牧用地,1030526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,200,,0.0,0,,RPTOMLKMNHJFFFR96CA,0.0,0.0,0.0,,,,,,,103.0,5.0
歸仁區,房地(土地+建物),臺南市歸仁區南保里文化街三段１８巷２８之１號,180.67,住,,,1030505,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0950309,316.95,4,1,5,有,無,3522852,11115,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLNJOHJFFFR56CA,273.21,14.98,28.76,,,,,,,103.0,5.0
歸仁區,土地,八甲段4536地號,480.65,,特定農業區,農牧用地,1030505,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2691658,5600,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLNJOHJFFFR66CA,0.0,0.0,0.0,,,,,,,103.0,5.0
仁德區,土地,大宅段201地號,3165.32,農,,,1030414,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13950000,4407,,0.0,0,,RPROMLTLNHJFFFR57CA,0.0,0.0,0.0,,,,,,,103.0,4.0
仁德區,房地(土地+建物),臺南市仁德區仁義里中正路二段１１６０巷３５號,41.24,商,,,1030506,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,76.24,4,1,2,有,無,2000000,26233,,0.0,0,,RPSOMLTLNHJFFFR67CA,76.24,0.0,0.0,,,,,,,103.0,5.0
山上區,土地,豐德段546-12地號,408.0,,一般農業區,丙種建築用地,1030502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,938400,2300,,0.0,0,,RPQNMLSJOHJFFER07CA,0.0,0.0,0.0,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區牛庄２７之３２號,493.0,,特定農業區,甲種建築用地,1030507,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0600915,85.96,3,1,1,有,無,1350000,15705,,0.0,0,親屬間買賣.,RPRNMLNJOHJFFER66CA,85.96,0.0,0.0,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區裕民街１４７號,100.69,住,,,1030323,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030103,208.49,6,1,5,有,無,8450000,40530,,0.0,0,,RPQNMLPJOHJFFER76CA,192.19,0.0,16.3,,,,,,,103.0,3.0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路662巷12號,87.86,住,,,1030509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,197.17999999999998,4,1,4,有,有,7350000,37276,,0.0,0,,RPWPMLKMNHJFFER27CA,179.02,0.0,17.77,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區小新里11鄰蓮潭北三街298號,97.15,住,,,1030509,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,236.67,9,0,9,有,有,9200000,38873,,0.0,0,,RPPOMLKMNHJFFER09CA,211.58,0.0,24.7,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區小新里11鄰蓮潭北三街300號,97.15,住,,,1030509,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,236.67,9,0,9,有,有,9200000,38873,,0.0,0,,RPROMLKMNHJFFER66CA,211.58,0.0,24.7,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區小新里11鄰善新西路660巷22號,89.85,住,,,1030509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030225,199.82,7,0,7,有,有,7350000,36783,,0.0,0,,RPRPMLKMNHJFFER76CA,181.66,0.0,17.77,,,,,,,103.0,5.0
善化區,土地,善化段2685地號,1690.0,農,,,1030516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12194000,7215,,0.0,0,,RPSPMLKMNHJFFER86CA,0.0,0.0,0.0,,,,,,,103.0,5.0
安定區,土地,六塊寮段1224-4地號,2491.0,,一般農業區,農牧用地,1030516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6974800,2800,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLKMNHJFFER09CA,0.0,0.0,0.0,,,,,,,103.0,5.0
安定區,土地,六塊寮段1224-5地號,1245.0,,一般農業區,農牧用地,1030516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34860000,28000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLKMNHJFFER56CA,0.0,0.0,0.0,,,,,,,103.0,5.0
安定區,土地,六塊寮段1224-6地號,1246.0,,一般農業區,農牧用地,1030516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3488800,2800,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLKMNHJFFER66CA,0.0,0.0,0.0,,,,,,,103.0,5.0
善化區,土地,善中段1674地號,73.56,其他,,,1030522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,7477,,0.0,0,包含公共設施保留地之交易。,RPPOMLTLNHJFFER27CA,0.0,0.0,0.0,,,,,,,103.0,5.0
善化區,房地(土地+建物),臺南市善化區木柵港東路２１號,20090.11,工,,,1030509,土地1建物1車位0,夾層，一層，二層，屋頂突出物,二層,工廠,見其他登記事項,鋼骨鋼筋混凝土造,0950918,10906.54,0,0,0,無,無,438000000,,,0.0,0,,RPQNMLMLOHJFFER66CA,10906.54,0.0,0.0,,,,,,,103.0,5.0
西港區,土地,營段797-7地號,168.26,,鄉村區,乙種建築用地,1030425,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,716850,4260,,0.0,0,,RPVNMLKMNHJFFDR86CA,0.0,0.0,0.0,,,,,,,103.0,4.0
學甲區,土地,宅子港段165-663地號,601.0,,鄉村區,乙種建築用地,1030501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1960000,3261,,0.0,0,,RPOOMLKMNHJFFDR88CA,0.0,0.0,0.0,,,,,,,103.0,5.0
西港區,土地,南海埔段296-29地號,51.0,,鄉村區,乙種建築用地,1030521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230000,4510,,0.0,0,,RPVOMLKMNHJFFDR96CA,0.0,0.0,0.0,,,,,,,103.0,5.0
西港區,土地,大塭寮段2546地號,3732.0,,特定農業區,農牧用地,1030430,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7837200,2100,,0.0,0,含增建或未登記建物。,RPSNMLOJOHJFFDR76CA,0.0,0.0,0.0,,,,,,,103.0,4.0
佳里區,房地(土地+建物),臺南市佳里區建南里２２鄰四維三街２２號,78.4,住,,,1030514,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020506,174.93,5,2,3,有,無,6680000,38187,,0.0,0,私契日期：103.4.20,RPSNMLQJOHJFFDR96CA,148.29,8.53,18.11,,,,,,,103.0,5.0
西港區,土地,慶安段154地號,20.6,住,,,1030512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,712142,34570,,0.0,0,畸零地或有合併使用之交易。,RPTNMLTKOHJFFDR47CA,0.0,0.0,0.0,,,,,,,103.0,5.0
學甲區,土地,中洲段1072地號,3577.0,,特定農業區,農牧用地,1030507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6450000,1803,,0.0,0,,RPTPMLNKOHJFFDR07CA,0.0,0.0,0.0,,,,,,,103.0,5.0
佳里區,房地(土地+建物),臺南市佳里區建南里復興路１０７號,89.91,住,,,1030514,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940406,180.46,4,1,3,有,無,5980000,33138,,0.0,0,,RPRNMLLKOHJFFDR09CA,174.15,0.0,6.31,,,,,,,103.0,5.0
佳里區,房地(土地+建物),臺南市佳里區忠仁里１８鄰佳東路５５０巷２０號,93.0,農,,,1030403,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661122,87.69,4,2,2,有,無,2500000,28510,,0.0,0,,RPPNMLOLOHJFFDR66CA,87.69,0.0,0.0,,,,,,,103.0,4.0
下營區,房地(土地+建物),臺南市下營區新興里自由街１３２巷２３號,104.0,住,,,1030505,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800910,204.99,5,1,3,有,無,3400000,16586,,0.0,0,,RPUNMLTLNHJFFCR47CA,192.01,0.0,12.98,,,,,,,103.0,5.0
大內區,土地,二重溪段138-98地號,1012.5,,山坡地保育區,農牧用地,1030515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,178,,0.0,0,,RPPNMLKMNHJFFCR78CA,0.0,0.0,0.0,,,,,,,103.0,5.0
大內區,土地,大內段1334-7地號,132.38,,一般農業區,農牧用地,1030519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,755,,0.0,0,,RPTNMLLKOHJFFCR56CA,0.0,0.0,0.0,,,,,,,103.0,5.0
白河區,土地,竹子門段151地號,2656.5,,一般農業區,農牧用地,1030520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,452,,0.0,0,,RPRNMLNJOHJFFBR98CA,0.0,0.0,0.0,,,,,,,103.0,5.0
新營區,土地,新營段1165-5地號,110.54,住,,,1030503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3176000,28732,,0.0,0,,RPPOMLKMNHJFFAR68CA,0.0,0.0,0.0,,,,,,,103.0,5.0
新營區,房地(土地+建物),臺南市新營區民權里４鄰中華路１０號,62.36,商,,,1030506,土地1建物1車位0,四層，五層，一層，二層，三層，屋頂突出物，騎樓,五層,店面(店鋪),住商用,鋼筋混凝土造,0861119,136.44,4,2,2,有,無,8000000,58634,,0.0,0,,RPRNMLPJOHJFFAR09CA,131.11,0.0,5.32,,,,,,,103.0,5.0
東區,房地(土地+建物)+車位,臺南市東區崇德十九街６０號地下室,15.51,住,,,1030501,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0820426,74.81,3,1,2,有,無,3100000,41438,升降機械,4.9,0,,RPXOMLKMNHJFFCD28CA,0.0,0.0,0.0,,,,,,,103.0,5.0
東區,建物,臺南市東區德光街８號,0.0,,,,1030519,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0580225,70.79,2,2,1,有,無,2850000,40260,,0.0,0,土地地上權售價235萬，建物售價50萬元。,RPOPMLKMNHJFFCD47CA,70.79,0.0,0.0,,,,,,,103.0,5.0
東區,房地(土地+建物)+車位,臺南市東區崇善十二街６巷２號九樓之１,30.57,住,,,1030512,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0870622,164.65,4,2,2,有,有,7200000,43729,坡道平面,0.0,0,,RPTOMLKMNHJFFCD87CA,94.68,2.12,12.1,,,,,,,103.0,5.0
南區,房地(土地+建物),臺南市南區大成路一段３０巷６６號,93.45,住,,,1030514,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,230.24,6,2,4,有,無,11170000,48515,,0.0,0,私契日期：102.3.3,RPUOMLKMNHJFFCD97CA,207.39,0.0,22.82,,,,,,,103.0,5.0
東區,土地,富強段1135-3地號,9.6,住,,,1030512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,255552,26620,,0.0,0,,RPUNMLKMNHJFFCD87CA,0.0,0.0,0.0,,,,,,,103.0,5.0
東區,土地,富強段1136-2地號,10.39,住,,,1030512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,276582,26620,,0.0,0,,RPVNMLKMNHJFFCD97CA,0.0,0.0,0.0,,,,,,,103.0,5.0
東區,土地,富強段1136-1地號,11.12,住,,,1030512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,296014,26620,,0.0,0,,RPWNMLKMNHJFFCD08CA,0.0,0.0,0.0,,,,,,,103.0,5.0
東區,土地,富強段1136地號,16.62,住,,,1030512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,442424,26620,,0.0,0,,RPXNMLKMNHJFFCD18CA,0.0,0.0,0.0,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區龍山街９３號五樓,9.17,商,,,1030507,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960906,91.3,2,1,1,有,有,5000000,54765,,0.0,0,,RPTNMLSLNHJFFCD48CA,60.76,0.95,2.71,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區長東街３２號,84.0,住,,,1030412,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0680622,149.45,7,2,5,有,無,8500000,56875,,0.0,0,,RPQOMLSLNHJFFCD28CA,149.45,0.0,0.0,,,,,,,103.0,4.0
東區,房地(土地+建物),臺南市東區中華東路二段１６７號十一樓之１３,2.75,住,,,1030519,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0970229,31.759999999999998,1,0,1,有,有,1000000,31486,,0.0,0,,RPTNMLTLNHJFFCD58CA,17.11,0.0,3.03,,,,,,,103.0,5.0
東區,房地(土地+建物)+車位,臺南市東區仁東街６３號十一樓之１８,29.9,住,,,1030509,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0870919,165.67000000000002,4,1,2,有,有,6550000,39536,坡道平面,0.0,0,,RPSNMLLMNHJFFCD77CA,103.04,0.0,12.99,,,,,,,103.0,5.0
東區,房地(土地+建物)+車位,臺南市東區崇德十九街６２號６樓之１,15.24,商,,,1030423,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0841221,117.72,4,2,2,有,有,4050000,34404,坡道機械,0.0,0,,RPUNMLLMNHJFFCD97CA,84.05,1.29,3.38,,,,,,,103.0,4.0
東區,房地(土地+建物),臺南市東區中華東路三段１０７巷１９號,173.0,住,,,1030521,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0710918,273.44,4,2,2,有,無,7580000,27721,,0.0,0,原因：有債權債務關係。,RPPNMLLJOHJFFCD27CA,263.16,0.0,10.28,,,,,,,103.0,5.0
南區,房地(土地+建物),臺南市南區萬年路１２６巷１９弄１號,91.76,住,,,1030415,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土構造,1021018,160.48,4,2,3,有,有,8600000,53589,,0.0,0,,RPXNMLPJOHJFFCD48CA,149.33,0.0,10.84,,,,,,,103.0,4.0
東區,房地(土地+建物),臺南市東區德光街６２巷１５號,76.0,住,,,1030424,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630923,92.93,3,2,2,有,無,6520000,70160,,0.0,0,,RPRPMLPJOHJFFCD08CA,92.93,0.0,0.0,,,,,,,103.0,4.0
東區,房地(土地+建物),臺南市東區中華東路二段２２６巷２７弄７８號,176.6,住,,,1030513,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,0970118,480.76,6,2,6,有,無,41000000,85282,,0.0,0,,RPRNMLTJPHJFFCD38CA,457.13,0.0,23.63,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區林森路一段１４９號十三樓之６,1.98,住,,,1030519,土地2建物1車位0,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0800111,34.36,0,0,0,無,有,900000,26193,,0.0,0,,RPWNMLTJPHJFFCD88CA,0.0,0.0,0.0,,,,,,,103.0,5.0
東區,房地(土地+建物)+車位,臺南市東區裕農一街１８６號六樓,21.4,住,,,1030518,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0850409,154.55,4,2,2,有,有,7580000,49046,坡道平面,0.0,0,,RPWOMLTJOHJFFCD88CA,90.9,0.0,9.86,,,,,,,103.0,5.0
東區,房地(土地+建物),臺南市東區長榮路二段３２巷１４６之３號,27.82,住,,,1030513,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0730131,103.72,3,1,2,有,無,2600000,25067,,0.0,0,,RPQOMLTJOHJFFCD28CA,79.28,0.0,4.37,,,,,,,103.0,5.0
